clu	intron_length	meanUnprod	intron_length_bin
clu_84314	1668	0.021592091152815	1-5kb
clu_84330	20331	0.00216375335120643	20-50kb
clu_84342	3639	0.0373345576407507	1-5kb
clu_84360	10117	0.00607710455764075	5-20kb
clu_84363	30621	0.168668713136729	20-50kb
clu_84364	9430	0.0393709115281501	5-20kb
clu_84365	912	0.0791151474530831	<1kb
clu_8437	6113	0.00504906166219839	5-20kb
clu_84374	4060	0.0409571045576408	1-5kb
clu_84375	3113	0.0117446380697051	1-5kb
clu_84377	89130	0.460572466487936	>50kb
clu_84378	27116	0.0153796246648794	20-50kb
clu_84388	80	0.0490512600536193	<1kb
clu_84390	10589	0.0634594101876676	5-20kb
clu_844	1381	0.0618225737265416	1-5kb
clu_84462	300	0.0110436997319035	<1kb
clu_84463	7730	0.00353466487935657	5-20kb
clu_84465	5590	0.00619675603217158	5-20kb
clu_84466	97	0.0755187399463807	<1kb
clu_84467	44667	0.180715844504021	20-50kb
clu_84468	3898	0.0320524664879357	1-5kb
clu_84483	7409	0.00387790884718499	5-20kb
clu_84485	21860	0.0435319571045576	20-50kb
clu_84486	21343	0.0511298123324397	20-50kb
clu_84488	28319	0.0686020375335121	20-50kb
clu_845	795	0.0281250938337802	<1kb
clu_84502	1710	0.0975495978552279	1-5kb
clu_84509	2332	0.016908981233244	1-5kb
clu_84510	1201	0.0353328686327078	1-5kb
clu_84511	3614	0.0154336193029491	1-5kb
clu_84515	250	0.0445748793565684	<1kb
clu_84516	2889	0.00758906166219839	1-5kb
clu_84517	10402	0.36072509383378	5-20kb
clu_84523	1037	0.00324667560321716	1-5kb
clu_84524	2193	0.00948573726541555	1-5kb
clu_84526	2526	0.0607885522788204	1-5kb
clu_84527	8481	0.0131611796246649	5-20kb
clu_84533	1103	0.0581275067024129	1-5kb
clu_84534	2601	0.0153217694369973	1-5kb
clu_84540	1140	0.00257941018766756	1-5kb
clu_84542	1540	0.000865174262734584	1-5kb
clu_84557	4889	0.00199034852546917	1-5kb
clu_84566	7427	0.0178612600536193	5-20kb
clu_84567	51728	0.00486450402144772	>50kb
clu_84573	2967	0.0126932707774799	1-5kb
clu_84576	6538	0.00420616621983914	5-20kb
clu_84578	323	0.00790890080428954	<1kb
clu_84580	511	0.0287172922252011	<1kb
clu_84581	181	0.0202072117962466	<1kb
clu_84583	446	0.0225190080428954	<1kb
clu_84601	2417	0.00075857908847185	1-5kb
clu_84607	1669	0.00949029490616622	1-5kb
clu_84609	105	0.0271369168900804	<1kb
clu_84613	16287	0.066252654155496	5-20kb
clu_84631	1375	0.148127345844504	1-5kb
clu_84632	2028	0.413195549597855	1-5kb
clu_84634	9248	0.138770884718499	5-20kb
clu_84647	97	0.00903002680965147	<1kb
clu_84648	195	0.0548910455764075	<1kb
clu_84649	182	0.0221496246648794	<1kb
clu_84650	296	0.0358916085790885	<1kb
clu_84652	1775	0.0291178016085791	1-5kb
clu_84653	4127	0.0124591420911528	1-5kb
clu_84665	2752	0.00696865951742627	1-5kb
clu_84667	1303	0.0131517694369973	1-5kb
clu_84668	423	0.0107245576407507	<1kb
clu_84674	384	0.0156018766756032	<1kb
clu_84676	67	0.0113682841823056	<1kb
clu_84702	749	0.0189247721179625	<1kb
clu_84715	4173	0.131117077747989	1-5kb
clu_8472	4390	0.0334786595174263	1-5kb
clu_8473	122	0.0152538605898123	<1kb
clu_84733	2514	0.0125367292225201	1-5kb
clu_84735	1102	0.0053683109919571	1-5kb
clu_8476	790	0.00608281501340483	<1kb
clu_84763	1728	0.00760246648793566	1-5kb
clu_84764	3237	0.0170708579088472	1-5kb
clu_8477	4500	0.00440485254691689	1-5kb
clu_8478	366	0.0123516621983914	<1kb
clu_8479	5550	0.0126011528150134	5-20kb
clu_84795	5991	0.0073388471849866	5-20kb
clu_84796	1113	0.0593890616621984	1-5kb
clu_84797	23227	0.0721387667560322	20-50kb
clu_8480	959	0.00254504021447721	<1kb
clu_84804	1471	0.00170849865951743	1-5kb
clu_8481	13669	0.00538890080428954	5-20kb
clu_84812	10750	0.060251018766756	5-20kb
clu_84813	5279	0.0081944235924933	5-20kb
clu_84814	8042	0.0126721715817694	5-20kb
clu_8482	2440	0.00164903485254692	1-5kb
clu_84820	28959	0.0428913672922252	20-50kb
clu_84821	492	0.0388504825737265	<1kb
clu_84828	394	0.00168898123324397	<1kb
clu_84829	3350	0.0127980965147453	1-5kb
clu_84835	5262	0.0185667024128686	5-20kb
clu_84836	32551	0.484942252010724	20-50kb
clu_84855	19131	0.0836071581769437	5-20kb
clu_84864	3833	0.00485544235924933	1-5kb
clu_84867	36371	0.0138323592493298	20-50kb
clu_8490	1978	0.0256374530831099	1-5kb
clu_84915	5804	0.124615764075067	5-20kb
clu_84916	1147	0.00587335120643432	1-5kb
clu_84917	552	0.0141024396782842	<1kb
clu_84919	2268	0.0998951206434316	1-5kb
clu_8492	12238	0.0667160321715818	5-20kb
clu_84920	328	0.0214871581769437	<1kb
clu_84925	337	0.0119928150134048	<1kb
clu_84929	751	0.0406068632707775	<1kb
clu_84930	3449	0.0193039678284182	1-5kb
clu_84942	2770	0.00641308310991957	1-5kb
clu_84955	12934	0.135678257372654	5-20kb
clu_84964	2299	0.00275900804289544	1-5kb
clu_84968	10083	0.00454908847184987	5-20kb
clu_84970	16171	0.0187596782841823	5-20kb
clu_84972	858	0.00309828418230563	<1kb
clu_84973	5200	0.00286552278820375	5-20kb
clu_84979	1263	0.00158959785522788	1-5kb
clu_8498	500	0.00457241286863271	<1kb
clu_84982	24302	0.0105349061662198	20-50kb
clu_84990	534	0.0134172654155496	<1kb
clu_84992	6645	0.0111749865951743	5-20kb
clu_84993	6771	0.00486509383378016	5-20kb
clu_84998	1046	0.0161627613941019	1-5kb
clu_84999	52632	0.536746273458445	>50kb
clu_8500	125	0.00612544235924933	<1kb
clu_85000	10398	0.0578505898123324	5-20kb
clu_8501	806	0.00716219839142091	<1kb
clu_85034	91731	0.0826280697050938	>50kb
clu_85037	3014	0.0172044235924933	1-5kb
clu_85038	538	0.0285563538873995	<1kb
clu_8504	43117	0.058108418230563	20-50kb
clu_85041	1196	0.0294221983914209	1-5kb
clu_85048	4003	0.00990844504021448	1-5kb
clu_85052	639	0.0174716085790885	<1kb
clu_85053	1977	0.0029842091152815	1-5kb
clu_85057	79	0.00216219839142091	<1kb
clu_85058	304	0.00679528150134048	<1kb
clu_85059	205	0.013030509383378	<1kb
clu_85061	344	0.151737801608579	<1kb
clu_85062	668	0.0285572117962466	<1kb
clu_85064	5821	0.00461662198391421	5-20kb
clu_85065	2552	0.0116931367292225	1-5kb
clu_85066	3060	0.0269964075067024	1-5kb
clu_85067	90	0.00483426273458445	<1kb
clu_85068	438	0.0215029758713137	<1kb
clu_85070	13663	0.0328933512064343	5-20kb
clu_85076	1078	0.0962078016085791	1-5kb
clu_85077	255	0.417915737265416	<1kb
clu_85083	7324	0.0857154959785523	5-20kb
clu_85086	436	0.0888186595174263	<1kb
clu_85087	480	0.826831313672922	<1kb
clu_85089	1787	0.00410587131367292	1-5kb
clu_85093	425	0.012943672922252	<1kb
clu_85096	220	0.00148753351206434	<1kb
clu_85097	7351	0.233938579088472	5-20kb
clu_85098	1393	0.00750313672922252	1-5kb
clu_85100	89	0.00554721179624665	<1kb
clu_85104	6120	0.00719249329758713	5-20kb
clu_85105	1629	0.023251528150134	1-5kb
clu_85106	2486	0.0244823592493298	1-5kb
clu_85107	286	0.0294466487935657	<1kb
clu_85109	3649	0.0190801876675603	1-5kb
clu_85119	37703	0.110208579088472	20-50kb
clu_85121	7769	0.0226127077747989	5-20kb
clu_85122	6801	0.00946383378016086	5-20kb
clu_85123	4508	0.0125424932975871	1-5kb
clu_85125	1241	0.00533053619302949	1-5kb
clu_85126	2329	0.0605291420911528	1-5kb
clu_8513	615	0.000449249329758713	<1kb
clu_85135	1052	0.0338606970509383	1-5kb
clu_85136	3088	0.0699389008042895	1-5kb
clu_85137	646	0.016286327077748	<1kb
clu_8514	321	0.0148019302949062	<1kb
clu_85140	5043	0.0069413672922252	5-20kb
clu_85144	231	0.0306654155495979	<1kb
clu_85145	277	0.336786648793566	<1kb
clu_85146	246	0.0285834852546917	<1kb
clu_85148	711	0.0325209383378016	<1kb
clu_85149	386	0.0464157104557641	<1kb
clu_85151	355	0.150764477211796	<1kb
clu_85153	2655	0.669623538873995	1-5kb
clu_85155	2305	0.00882128686327078	1-5kb
clu_85158	340	0.0517566756032172	<1kb
clu_85159	955	0.479968150134048	<1kb
clu_85166	430	0.00547772117962466	<1kb
clu_85167	1089	0.00879257372654156	1-5kb
clu_85170	43075	0.0191533780160858	20-50kb
clu_85177	126	0.00313361930294906	<1kb
clu_85178	241	0.0148092761394102	<1kb
clu_85179	3372	0.0179450402144772	1-5kb
clu_85180	969	0.0171504021447721	<1kb
clu_85181	786	0.00603683646112601	<1kb
clu_85187	39519	0.0101518230563003	20-50kb
clu_85188	50372	0.0474761394101877	>50kb
clu_85189	16658	0.0487003753351206	5-20kb
clu_8519	17155	0.0128607506702413	5-20kb
clu_85191	6615	0.0221025469168901	5-20kb
clu_85192	9452	0.0106385254691689	5-20kb
clu_85193	3280	0.00973986595174263	1-5kb
clu_85198	705	0.00412104557640751	<1kb
clu_85201	167	0.00195211796246649	<1kb
clu_85203	133	0.0052556836461126	<1kb
clu_85230	3891	0.00439973190348525	1-5kb
clu_85233	1523	0.00224064343163539	1-5kb
clu_85235	1556	0.0282955227882038	1-5kb
clu_85237	1025	0.246215174262735	1-5kb
clu_85238	132	0.00505927613941019	<1kb
clu_85239	787	0.129669008042895	<1kb
clu_85241	2105	0.0195376407506702	1-5kb
clu_85246	3942	0.000784343163538874	1-5kb
clu_85247	1818	0.151951608579088	1-5kb
clu_85248	983	0.236814101876676	<1kb
clu_85251	5663	0.0080572654155496	5-20kb
clu_85252	1222	0.0146916621983914	1-5kb
clu_85253	5155	0.0326889544235925	5-20kb
clu_85256	31913	0.159829061662198	20-50kb
clu_85262	1157	0.0601467292225201	1-5kb
clu_85275	3301	0.0224848793565684	1-5kb
clu_85276	701	0.0030354691689008	<1kb
clu_85277	2100	0.00234739946380697	1-5kb
clu_85278	603	0.00474396782841823	<1kb
clu_8528	500	0.00447040214477212	<1kb
clu_85280	1707	0.00509994638069705	1-5kb
clu_85281	3126	0.0146463538873995	1-5kb
clu_85289	919	0.0270771045576408	<1kb
clu_85290	4677	0.0685729490616622	1-5kb
clu_85296	1011	0.00509975871313673	1-5kb
clu_85306	3229	0.0323970777479893	1-5kb
clu_85318	1015	0.245377855227882	1-5kb
clu_85319	1496	0.00378112600536193	1-5kb
clu_85320	1163	0.0528101876675603	1-5kb
clu_8533	269	0.00275621983914209	<1kb
clu_85344	663	0.0751012332439678	<1kb
clu_8538	17962	0.0274871313672922	5-20kb
clu_85381	175	0.222700080428954	<1kb
clu_8539	50248	0.0782411260053619	>50kb
clu_85397	28523	0.0655976675603217	20-50kb
clu_85398	22005	0.00632723860589812	20-50kb
clu_85406	14840	0.0349762198391421	5-20kb
clu_85407	8870	0.010616836461126	5-20kb
clu_85408	127	0.00916313672922252	<1kb
clu_85409	5303	0.00433485254691689	5-20kb
clu_85412	4623	0.00683742627345844	1-5kb
clu_85417	1421	0.0513576943699732	1-5kb
clu_85420	643	0.00673707774798928	<1kb
clu_85423	10379	0.0125879356568365	5-20kb
clu_85424	819	0.00306479892761394	<1kb
clu_85425	329	0.0984313672922252	<1kb
clu_85426	1911	0.0649293833780161	1-5kb
clu_8543	1863	0.0158365951742627	1-5kb
clu_85434	1191	0.0201098927613941	1-5kb
clu_85439	617	0.00362924932975871	<1kb
clu_8544	891	0.00436576407506702	<1kb
clu_85440	12642	0.0187808579088472	5-20kb
clu_85443	46428	0.0175275603217158	20-50kb
clu_85445	28802	0.0119492225201072	20-50kb
clu_85446	2638	0.00924069705093834	1-5kb
clu_85448	90	0.00114276139410188	<1kb
clu_85449	1720	0.0272225469168901	1-5kb
clu_85450	792	0.0293655764075067	<1kb
clu_85454	1080	0.132210482573727	1-5kb
clu_85456	984	0.164821045576408	<1kb
clu_85457	23698	0.0404734048257373	20-50kb
clu_85459	10489	0.00905932975871314	5-20kb
clu_85460	3098	0.0303549329758713	1-5kb
clu_85461	802	0.00944445040214477	<1kb
clu_85462	1270	0.0133031903485255	1-5kb
clu_85463	2316	0.0209548525469169	1-5kb
clu_85464	8354	0.0160756300268097	5-20kb
clu_8549	221	0.0241760321715818	<1kb
clu_85492	13778	0.101319517426273	5-20kb
clu_85493	4888	0.0078429490616622	1-5kb
clu_85494	9066	0.144159383378016	5-20kb
clu_85509	5874	0.0464978016085791	5-20kb
clu_85510	1124	0.00287605898123324	1-5kb
clu_85511	9267	0.0196289008042895	5-20kb
clu_85515	10358	0.0151767024128686	5-20kb
clu_85517	15146	0.747956300268097	5-20kb
clu_85528	877	0.00949962466487936	<1kb
clu_85536	15182	0.221893753351206	5-20kb
clu_85538	30802	0.384075603217158	20-50kb
clu_85541	13539	0.097667855227882	5-20kb
clu_85549	950	0.162100697050938	<1kb
clu_85572	454	0.00272179624664879	<1kb
clu_85573	212	0.0330622520107239	<1kb
clu_85577	129	0.00247222520107239	<1kb
clu_85586	660	0.0182779892761394	<1kb
clu_85587	530	0.00821501340482574	<1kb
clu_85589	2529	0.00440678284182306	1-5kb
clu_85591	323	0.00869238605898123	<1kb
clu_85592	4182	0.0228909651474531	1-5kb
clu_85596	2678	0.016397908847185	1-5kb
clu_85597	1724	0.00717865951742627	1-5kb
clu_85598	301	0.0206288739946381	<1kb
clu_8570	696	0.00379994638069705	<1kb
clu_8574	1113	0.0577056568364611	1-5kb
clu_8576	416	0.011107908847185	<1kb
clu_8577	1449	0.0162861126005362	1-5kb
clu_8585	3122	0.00295520107238606	1-5kb
clu_8586	1535	0.0188390080428954	1-5kb
clu_8587	1988	0.00491099195710456	1-5kb
clu_8589	197	0.00931104557640751	<1kb
clu_8593	690	0.0114658981233244	<1kb
clu_8596	10150	0.00545605898123324	5-20kb
clu_8601	321	0.00899230563002681	<1kb
clu_8620	707	0.00306951742627346	<1kb
clu_8621	308	0.0304397050938338	<1kb
clu_8623	190	0.0301688739946381	<1kb
clu_8627	1481	0.0176190884718499	1-5kb
clu_8628	2303	0.0110472922252011	1-5kb
clu_8630	1715	0.0170060053619303	1-5kb
clu_8646	10202	0.0098158981233244	5-20kb
clu_8649	1032	0.0113904825737265	1-5kb
clu_865	515	0.0377879624664879	<1kb
clu_8655	204	0.00534351206434316	<1kb
clu_8659	640	0.00411962466487936	<1kb
clu_86921	811	0.0132065415549598	<1kb
clu_86923	76	0.00411112600536193	<1kb
clu_86931	862	0.031675254691689	<1kb
clu_86933	165	0.0100979624664879	<1kb
clu_86935	91	0.00549702412868633	<1kb
clu_86938	574	0.058347908847185	<1kb
clu_86952	9549	0.279290026809651	5-20kb
clu_86953	5107	0.0545720643431635	5-20kb
clu_86954	7786	0.0301038605898123	5-20kb
clu_86973	186	0.00306667560321716	<1kb
clu_86977	5177	0.0396215013404826	5-20kb
clu_8698	38023	0.0370397855227882	20-50kb
clu_86980	3417	0.0374093565683646	1-5kb
clu_86981	304	0.00454675603217158	<1kb
clu_86983	153	0.0243476943699732	<1kb
clu_8699	9249	0.00916176943699732	5-20kb
clu_8700	36819	0.059905308310992	20-50kb
clu_87006	8300	0.00984067024128686	5-20kb
clu_87007	2947	0.0331956836461126	1-5kb
clu_8701	521	0.0727367828418231	<1kb
clu_87012	1239	0.000279571045576407	1-5kb
clu_87013	126	5.37801608579089e-05	<1kb
clu_87017	548	0.178358927613941	<1kb
clu_87030	1695	0.0112471849865952	1-5kb
clu_87034	3345	0.00835155495978552	1-5kb
clu_87039	3123	0.0502398927613941	1-5kb
clu_87054	1822	0.00796053619302949	1-5kb
clu_87055	176	0.0082127345844504	<1kb
clu_87068	3400	0.0216302412868633	1-5kb
clu_87076	12796	0.00538895442359249	5-20kb
clu_87081	73106	0.561101340482574	>50kb
clu_87087	1211	0.0235715013404826	1-5kb
clu_87100	1675	0.00806045576407507	1-5kb
clu_87109	6305	0.00874278820375335	5-20kb
clu_87110	1216	0.0100152278820375	1-5kb
clu_87111	300	0.0384425201072386	<1kb
clu_87114	592	0.000934879356568365	<1kb
clu_87127	229	0.00837839142091153	<1kb
clu_87129	156	0.0516906702412869	<1kb
clu_87132	103	0.123465308310992	<1kb
clu_87133	5953	0.134071689008043	5-20kb
clu_87139	101	0.486086890080429	<1kb
clu_87141	120	0.0872137801608579	<1kb
clu_87142	196	0.120538150134048	<1kb
clu_87143	242	0.0829836193029491	<1kb
clu_87147	250	0.213223324396783	<1kb
clu_87150	193	0.247257855227882	<1kb
clu_87152	146	0.0290682573726542	<1kb
clu_87156	182	0.000841689008042895	<1kb
clu_87158	976	0.302736809651475	<1kb
clu_87159	1429	0.0986485522788204	1-5kb
clu_87168	12617	0.00274576407506702	5-20kb
clu_87169	10512	0.010121581769437	5-20kb
clu_87170	2393	0.00307772117962466	1-5kb
clu_87173	1185	0.0355417158176944	1-5kb
clu_87176	232	0.00700504021447721	<1kb
clu_87186	5114	0.00710887399463807	5-20kb
clu_87189	4168	0.00821056300268097	1-5kb
clu_87190	3262	0.0108581769436997	1-5kb
clu_87195	1171	0.0231695442359249	1-5kb
clu_87198	3290	0.00734246648793566	1-5kb
clu_87206	921	0.0272202412868633	<1kb
clu_87210	3167	0.00959383378016086	1-5kb
clu_87211	1030	0.00327549597855228	1-5kb
clu_87220	3332	0.0107486058981233	1-5kb
clu_87221	2195	0.00730943699731903	1-5kb
clu_87222	1355	0.00796093833780161	1-5kb
clu_87223	1078	0.00941638069705094	1-5kb
clu_87224	3147	0.0265278284182306	1-5kb
clu_87225	1130	0.0100716621983914	1-5kb
clu_87226	1654	0.0844836193029491	1-5kb
clu_87232	912	0.00247509383378016	<1kb
clu_8724	1293	0.0325821179624665	1-5kb
clu_87246	14607	0.0263504557640751	5-20kb
clu_87253	1746	0.0180031903485255	1-5kb
clu_87254	4832	0.00421238605898123	1-5kb
clu_87257	836	0.0131700536193029	<1kb
clu_87262	41830	0.262597345844504	20-50kb
clu_87292	1072	0.012721072386059	1-5kb
clu_87293	2835	0.0781418230563003	1-5kb
clu_87295	877	0.0338753619302949	<1kb
clu_87300	919	0.0340158713136729	<1kb
clu_87333	12380	0.0193389544235925	5-20kb
clu_87337	428	0.0241291957104558	<1kb
clu_87346	10319	0.0385981233243968	5-20kb
clu_87348	5075	0.00207270777479893	5-20kb
clu_87350	1288	0.0157398659517426	1-5kb
clu_87354	1977	0.063002654155496	1-5kb
clu_8736	269	0.328614557640751	<1kb
clu_87362	3057	0.0242580965147453	1-5kb
clu_87367	238	0.00675538873994638	<1kb
clu_87368	873	0.0130087131367292	<1kb
clu_87370	1156	0.0224444772117962	1-5kb
clu_87406	9298	0.0017455764075067	5-20kb
clu_87409	636	0.00818670241286863	<1kb
clu_87410	5197	0.0053245308310992	5-20kb
clu_87412	10271	0.0238439946380697	5-20kb
clu_87415	3292	0.0172898659517426	1-5kb
clu_87429	55844	0.106284879356568	>50kb
clu_87463	97457	0.0216849329758713	>50kb
clu_87465	33464	0.0145688471849866	20-50kb
clu_87470	1491	0.0270641554959786	1-5kb
clu_87474	43951	0.0671512332439678	20-50kb
clu_87475	3915	0.130434584450402	1-5kb
clu_87477	54986	0.00819908847184987	>50kb
clu_87480	5022	0.00191600536193029	5-20kb
clu_87485	2672	0.0184269436997319	1-5kb
clu_87488	411	0.00134436997319035	<1kb
clu_87492	6025	0.0373805898123324	5-20kb
clu_87493	1176	0.0347238069705094	1-5kb
clu_87495	18421	0.106474450402145	5-20kb
clu_87501	2389	0.0204355764075067	1-5kb
clu_87503	2434	0.0114291957104558	1-5kb
clu_87504	3614	0.0113940214477212	1-5kb
clu_87507	40998	0.0028243163538874	20-50kb
clu_87513	328	0.0200039678284182	<1kb
clu_87522	7693	0.0310176943699732	5-20kb
clu_87525	27023	0.270055737265416	20-50kb
clu_87537	2418	0.00919895442359249	1-5kb
clu_87547	4433	0.01122418230563	1-5kb
clu_87551	9777	0.00231758713136729	5-20kb
clu_87552	2534	0.0277726273458445	1-5kb
clu_87556	24786	0.00256817694369973	20-50kb
clu_87560	40587	0.00778134048257373	20-50kb
clu_87578	1177	0.00214067024128686	1-5kb
clu_87582	1774	0.0137828150134048	1-5kb
clu_87584	1186	0.0126882037533512	1-5kb
clu_87588	3792	0.0229982573726542	1-5kb
clu_87592	44198	0.00899300268096515	20-50kb
clu_87596	794	0.00344083109919571	<1kb
clu_87597	17312	0.0223532975871314	5-20kb
clu_87598	781	0.00525498659517426	<1kb
clu_87612	3340	0.0373997319034853	1-5kb
clu_87613	1848	0.212740509383378	1-5kb
clu_87616	1686	0.124199142091153	1-5kb
clu_8763	2140	0.0258406970509383	1-5kb
clu_87646	4439	0.0552186595174263	1-5kb
clu_87671	21721	0.0575778820375335	20-50kb
clu_87681	19470	0.0190050670241287	5-20kb
clu_87684	1414	0.0160167560321716	1-5kb
clu_87690	149	0.00536994638069705	<1kb
clu_87693	490	0.0116177747989276	<1kb
clu_87694	232	0.00533927613941019	<1kb
clu_87697	14178	0.0123644235924933	5-20kb
clu_87708	65077	0.00573820375335121	>50kb
clu_87709	85126	0.0149012868632708	>50kb
clu_87711	3204	0.0110277479892761	1-5kb
clu_87713	2424	0.0321956300268097	1-5kb
clu_87714	335	0.0456167828418231	<1kb
clu_87725	196	0.0026173726541555	<1kb
clu_87727	385	0.021907855227882	<1kb
clu_87728	842	0.008798418230563	<1kb
clu_87729	1512	0.00788672922252011	1-5kb
clu_8773	734	0.0118261662198391	<1kb
clu_87732	1850	0.0116579892761394	1-5kb
clu_87737	301	0.00687388739946381	<1kb
clu_87741	212	0.0111797050938338	<1kb
clu_87776	327	0.0545395978552279	<1kb
clu_87791	5233	0.0134309115281501	5-20kb
clu_87792	258	0.005641581769437	<1kb
clu_87793	615	0.0970412868632708	<1kb
clu_87800	14472	0.00262351206434316	5-20kb
clu_87801	2796	0.00550544235924933	1-5kb
clu_87802	8932	0.0530552278820375	5-20kb
clu_87804	2957	0.0102884986595174	1-5kb
clu_87805	4314	0.00333211796246649	1-5kb
clu_87827	4464	0.0553279892761394	1-5kb
clu_87828	1000	0.0253950670241287	1-5kb
clu_87833	801	0.000799678284182306	<1kb
clu_87846	2470	0.178538605898123	1-5kb
clu_87860	860	0.155509731903485	<1kb
clu_87874	3209	0.154078123324397	1-5kb
clu_87876	548	0.0113462198391421	<1kb
clu_87878	497	0.0145148257372654	<1kb
clu_87881	404	0.00849193029490617	<1kb
clu_87887	551	0.046395308310992	<1kb
clu_87890	7442	0.0134113941018767	5-20kb
clu_87898	974	0.0211654959785523	<1kb
clu_8790	2326	0.0380782573726542	1-5kb
clu_87908	666	0.351679249329759	<1kb
clu_87916	8726	0.0477719302949062	5-20kb
clu_87936	906	0.231640831099196	<1kb
clu_87937	1210	0.0193479624664879	1-5kb
clu_87954	449	0.238453753351206	<1kb
clu_87960	6295	0.0996150402144772	5-20kb
clu_87962	2155	0.0108232707774799	1-5kb
clu_87966	533	0.0625691152815013	<1kb
clu_87967	359	0.0185688203753351	<1kb
clu_87976	841	0.0120730026809651	<1kb
clu_87977	1457	0.0436007506702413	1-5kb
clu_87980	4996	0.00464571045576407	1-5kb
clu_87982	68212	0.00733815013404826	>50kb
clu_87984	149	0.0273146648793566	<1kb
clu_87987	7925	0.108197506702413	5-20kb
clu_87993	2598	0.00588646112600536	1-5kb
clu_87994	218	0.00489718498659517	<1kb
clu_87998	1132	0.00420053619302949	1-5kb
clu_87999	190	0.0121931367292225	<1kb
clu_88000	7777	0.0281328954423592	5-20kb
clu_8801	34546	0.181597747989276	20-50kb
clu_88018	133	0.00830938337801609	<1kb
clu_88019	278	0.0203174530831099	<1kb
clu_88021	1028	0.0220138605898123	1-5kb
clu_88026	244	0.01100418230563	<1kb
clu_88027	197	0.00484785522788204	<1kb
clu_8803	408	0.00233823056300268	<1kb
clu_88039	330	0.0329950134048257	<1kb
clu_88041	689	0.0088358981233244	<1kb
clu_88046	90	0.010600509383378	<1kb
clu_88047	125	0.0898321715817694	<1kb
clu_8805	766	0.00359627345844504	<1kb
clu_88055	792	0.0152272654155496	<1kb
clu_88057	154	0.0256055495978552	<1kb
clu_8806	542	0.00320967828418231	<1kb
clu_88063	146	0.0440034316353887	<1kb
clu_88065	181	0.00955554959785523	<1kb
clu_88068	92	0.00685477211796247	<1kb
clu_88069	220	0.0582705898123324	<1kb
clu_8807	2442	0.00988796246648794	1-5kb
clu_88070	166	0.00356335120643432	<1kb
clu_88074	713	0.0204598927613941	<1kb
clu_88075	541	0.00375721179624665	<1kb
clu_88078	106	0.0636088203753351	<1kb
clu_88079	2666	0.0129093297587131	1-5kb
clu_8808	381	0.00462498659517426	<1kb
clu_88083	331	0.0217250402144772	<1kb
clu_88088	627	0.18448144772118	<1kb
clu_88089	442	0.0424616621983914	<1kb
clu_88098	4531	0.00354924932975871	1-5kb
clu_88100	2358	0.0176507506702413	1-5kb
clu_88107	10453	0.0121396246648794	5-20kb
clu_88108	558	0.00393375335120643	<1kb
clu_88128	1365	0.0188618498659517	1-5kb
clu_88131	887	0.00497254691689008	<1kb
clu_88140	2239	0.00240619302949062	1-5kb
clu_88157	309	0.0152483109919571	<1kb
clu_88158	235	0.00406048257372654	<1kb
clu_88161	87	0.00182699731903485	<1kb
clu_88166	2671	0.0145805361930295	1-5kb
clu_88167	205	0.0112549061662198	<1kb
clu_88169	165	0.221849705093834	<1kb
clu_88174	102	0.0133900804289544	<1kb
clu_88177	401	0.0222287399463807	<1kb
clu_88178	1278	0.38091418230563	1-5kb
clu_88182	159	0.00936680965147453	<1kb
clu_88183	849	0.0100072386058981	<1kb
clu_88186	615	0.0222686058981233	<1kb
clu_88187	3521	0.0231251474530831	1-5kb
clu_88190	370	0.194139034852547	<1kb
clu_88192	2315	0.0217756568364611	1-5kb
clu_88193	724	0.00315080428954424	<1kb
clu_88194	263	0.00258152815013405	<1kb
clu_88198	1603	0.0124743699731903	1-5kb
clu_8820	1755	0.0183317158176944	1-5kb
clu_88206	1756	0.00266375335120643	1-5kb
clu_88207	1607	0.0223403753351206	1-5kb
clu_88233	106	0.0062441018766756	<1kb
clu_88234	201	0.140729865951743	<1kb
clu_88245	1980	0.00389040214477212	1-5kb
clu_88246	521	0.00660128686327078	<1kb
clu_8825	1567	0.0326912868632708	1-5kb
clu_88253	700	0.0021069436997319	<1kb
clu_8826	2202	0.0340236461126005	1-5kb
clu_88265	2970	0.0227776943699732	1-5kb
clu_88266	825	0.0106934048257373	<1kb
clu_8827	122	0.00510493297587131	<1kb
clu_88272	623	0.0157950402144772	<1kb
clu_88279	3103	0.00619600536193029	1-5kb
clu_8829	885	0.00519485254691689	<1kb
clu_88292	1277	0.00769849865951743	1-5kb
clu_88297	140	0.00410455764075067	<1kb
clu_8830	892	0.07207581769437	<1kb
clu_88303	2079	0.035854745308311	1-5kb
clu_88328	4789	0.0641153351206434	1-5kb
clu_88329	1886	0.00792131367292225	1-5kb
clu_88331	14123	0.0197981501340483	5-20kb
clu_88332	4276	0.0589759517426273	1-5kb
clu_88333	334	0.0505353351206434	<1kb
clu_88334	5591	0.0286129490616622	5-20kb
clu_88335	10002	0.0127550402144772	5-20kb
clu_88340	504	0.0149362198391421	<1kb
clu_88356	25617	0.0438737801608579	20-50kb
clu_88357	1781	0.0573970509383378	1-5kb
clu_88358	2096	0.0157247721179625	1-5kb
clu_88359	526	0.00639804289544236	<1kb
clu_8836	978	0.0371209919571046	<1kb
clu_88364	10459	0.00973238605898123	5-20kb
clu_88366	831	0.0047829490616622	<1kb
clu_8837	365	0.0522679624664879	<1kb
clu_88371	478	0.00260053619302949	<1kb
