Gene_name	medUPratio	meanrpkm	rpkm_bin
ACAD10	0.0362	0.342666262445117	Q2
ACAD11	0.01769	0.387152854826987	Q2
ACAD8	0.02632	1.83182521483805	Q4
ACAD9	0.00416	1.8987694889663	Q4
ACADM	0.01326	4.59971622228343	Q5 - highly expressed
ACADVL	0.00096	41.3167304132076	Q5 - highly expressed
ACAP1	0.0024	20.9394418084268	Q5 - highly expressed
ACAP2	0.00404	0.335157605274789	Q2
ACAP3	0.00719	1.69624418637648	Q4
ACAT2	0.00329	12.3871108482325	Q5 - highly expressed
ACBD3	0.00289	0.702482634728311	Q3
ACBD4	0.01481	1.02018772193367	Q3
ACBD6	0.00295	0.425000218726885	Q2
ACCS	0.03419	0.511211505798162	Q2
ACD	0.00218	12.5173597751774	Q5 - highly expressed
ACER2	0.08	0.0320191328959357	Q1 - lowly expressed
ACER3	0.02041	0.0365996966290937	Q1 - lowly expressed
ACHE	0.03226	0.184869196463655	Q1 - lowly expressed
ACIN1	0.01316	4.67842233572807	Q5 - highly expressed
ACLY	0.00108	6.94699609021517	Q5 - highly expressed
ACO2	0.00058	3.80841550863155	Q4
ACOT2	0.0411	0.77583979844308	Q3
ACOT8	0.02011	1.08633862337279	Q3
ACOX3	0.0084	0.434758473548581	Q2
ACOXL	0.01562	0.0162906308428001	Q1 - lowly expressed
ACP1	0.0033	7.0805399501701	Q5 - highly expressed
ACP2	0.00332	1.58601495086378	Q4
ACSF2	0.02695	0.46040234214165	Q2
ACSF3	0.00809	0.28516293314461	Q2
ACSL1	0.00067	1.64546172738638	Q4
ACSL3	0.00102	0.815821875484668	Q3
ACSL5	0.00159	2.30974811901917	Q4
ACSM3	0.00291	0.129115016194117	Q1 - lowly expressed
ACSS1	0.00896	0.760450899279344	Q3
ACSS2	0.01667	0.351058094758979	Q2
ACTA2	0.00162	0.848865511213088	Q3
ACTB	0.00049	214.098103397182	Q5 - highly expressed
ACTG1	0.00067	139.412784884712	Q5 - highly expressed
ACTL6A	0.00209	5.78045778730465	Q5 - highly expressed
ACTR10	0.00466	1.58301576642028	Q4
ACTR1A	0.00181	2.80107382559431	Q4
ACTR1B	0.00248	9.48009437324047	Q5 - highly expressed
ACTR2	0.00065	8.06376062555942	Q5 - highly expressed
ACTR3	6e-05	9.10116704622391	Q5 - highly expressed
ACTR3B	0.01935	0.154854237669598	Q1 - lowly expressed
ACTR3C	0.0303	0.0400901691808378	Q1 - lowly expressed
ACTR5	0.03738	0.413241999058083	Q2
ACTR6	0.00209	1.00998964360781	Q3
ACTR8	0.00686	3.19673393016183	Q4
ACYP1	0.02655	0.62118242455243	Q3
ACYP2	0.04082	0.00962402028636486	Q1 - lowly expressed
ADAL	0.01852	0.623991069262388	Q3
ADAM10	0.00466	0.444320118399343	Q2
ADAM15	0.00373	2.64486161686902	Q4
ADAM17	0.00514	0.3847845384061	Q2
ADAM22	0.00718	0.0915084779572817	Q1 - lowly expressed
ADAM8	0.00305	6.53247978127197	Q5 - highly expressed
ADAMTS6	0.03846	0.00454609832946886	Q1 - lowly expressed
ADAMTS7	0.04167	0.0524331097343967	Q1 - lowly expressed
ADAP1	0.01014	0.542233555088611	Q2
ADAR	0.00123	6.16372277029018	Q5 - highly expressed
ADAT1	0.02174	0.459020274286742	Q2
ADAT2	0.05263	0.458371052331394	Q2
ADCK1	0.01695	0.0439119845843813	Q1 - lowly expressed
ADCK2	0.0082	0.804259750315939	Q3
ADCK5	0.02239	0.498851135543042	Q2
ADCY3	0.01173	1.22093359594666	Q3
ADCY7	0.00459	0.684647452868962	Q3
ADD1	0.00099	2.2142472043444	Q4
ADD3	0.00592	0.351158286805966	Q2
ADGRD1	0.04027	0.0248297250249	Q1 - lowly expressed
ADGRE5	0.00342	4.24061462608915	Q4
ADGRG5	0.01633	0.502058792731652	Q2
ADHFE1	0.0625	0.0373777886473696	Q1 - lowly expressed
ADIPOR1	0.00155	4.28654763113748	Q4
ADIPOR2	0.00894	0.358536340491894	Q2
ADIRF	0.25	0.180858418427242	Q1 - lowly expressed
ADK	0.00266	0.225773671762262	Q2
ADORA2A	0.02174	0.28360808214777	Q2
ADPGK	0.05373	0.745515789525517	Q3
ADPRM	0.09375	0.377079842950725	Q2
ADPRS	0.00207	7.73130371136635	Q5 - highly expressed
ADRM1	0.00484	17.8154127036061	Q5 - highly expressed
ADSL	0.00119	5.52784925717636	Q5 - highly expressed
ADSS2	0.00253	2.16470960190057	Q4
ADTRP	0.25	0.0332277458610363	Q1 - lowly expressed
AEBP2	0.00195	0.0923991076931901	Q1 - lowly expressed
AEN	0.0073	0.867420897435715	Q3
AFF1	0.00199	0.296473743429126	Q2
AFG1L	0.00952	0.0354635782983527	Q1 - lowly expressed
AFG3L2	0.00291	3.504220679342	Q4
AFTPH	0.01148	1.13023699810241	Q3
AGA	0.00772	1.60350987533144	Q4
AGAP2	0.0036	1.98784327976829	Q4
AGAP3	0.00742	0.795575167057427	Q3
AGAP4	0.12766	0.17961985127457	Q1 - lowly expressed
AGAP5	0.04444	0.145407445782519	Q1 - lowly expressed
AGAP6	0.04027	0.360705376680684	Q2
AGBL2	0.09091	0.0345178120913381	Q1 - lowly expressed
AGBL3	0.1875	0.0147124166699787	Q1 - lowly expressed
AGBL4	0.07692	0.00108638102634211	Q1 - lowly expressed
AGBL5	0.02946	0.949080198709379	Q3
AGFG1	0.00095	1.23823457769803	Q3
AGFG2	0.00284	1.49421658220944	Q4
AGGF1	0.00229	1.30138708972018	Q3
AGK	0.00093	0.75279721546063	Q3
AGL	0.00155	0.761510245858956	Q3
AGO1	0.00247	0.428966438820719	Q2
AGO2	0.0034	0.249724006631298	Q2
AGO3	0.01075	0.107850762054512	Q1 - lowly expressed
AGO4	0.01299	0.148854882964078	Q1 - lowly expressed
AGPAT1	0.00282	3.28212464320732	Q4
AGPAT3	0.03135	0.516889331862722	Q2
AGPAT4	0.05128	0.0161460904216575	Q1 - lowly expressed
AGPAT5	0.01171	1.2218858299078	Q3
AGPS	0.00077	0.496121096914384	Q2
AGRN	0.00348	2.43065273694054	Q4
AGTPBP1	0.00566	0.398367146486509	Q2
AHCTF1	0.01361	0.722331376009797	Q3
AHCY	0.0017	5.75076556295389	Q5 - highly expressed
AHCYL1	0.00274	3.43989727634067	Q4
AHDC1	0.01887	0.0400355535569479	Q1 - lowly expressed
AHI1	0.02804	0.0525936126070172	Q1 - lowly expressed
AHRR	0.04781	0.181951412032872	Q1 - lowly expressed
AHSA1	0.00032	21.09825129558	Q5 - highly expressed
AIDA	0.00243	1.02696912463199	Q3
AIF1	0.00255	14.7927107755357	Q5 - highly expressed
AIFM2	0.00261	1.3647045879038	Q3
AIG1	0.00912	0.0660378277840112	Q1 - lowly expressed
AIM2	0.01351	0.185755298438265	Q1 - lowly expressed
AJM1	0.99999	0.139495266146049	Q1 - lowly expressed
AK1	0.02273	0.708560280572176	Q3
AK2	0.01479	2.54252514541869	Q4
AK3	0.00446	0.701193160085489	Q3
AKAP10	0.01558	0.294386686696593	Q2
AKAP11	0.12146	0.44857155940965	Q2
AKAP13	0.02839	0.384742021587014	Q2
AKAP8	0.02	1.42861876847524	Q3
AKAP8L	0.01242	2.23545646827872	Q4
AKNA	0.00413	2.18238574855824	Q4
AKNAD1	0.00348	0.199635772199286	Q1 - lowly expressed
AKR1A1	0.01616	11.1180935775903	Q5 - highly expressed
AKR1B1	0.00094	8.28772738073763	Q5 - highly expressed
AKR7A2	0.00469	4.03400245417593	Q4
AKT1	0.0013	5.62260604957789	Q5 - highly expressed
AKT2	0.00106	3.10202893807216	Q4
ALAD	0.00633	1.50989601081826	Q4
ALAS1	0.00081	6.62605359294106	Q5 - highly expressed
ALDH18A1	0.00069	3.43885394304818	Q4
ALDH1L2	0.02273	0.159960521008739	Q1 - lowly expressed
ALDH4A1	0.00474	0.377138795436845	Q2
ALDH6A1	0.00247	0.629872230861291	Q3
ALDH9A1	0.00087	1.92330104366236	Q4
ALG11	0.02752	0.0674863739926253	Q1 - lowly expressed
ALG12	0.01531	0.905161829059884	Q3
ALG14	0.03053	0.0551896503224015	Q1 - lowly expressed
ALG1L2	0.33333	0.0170074345110388	Q1 - lowly expressed
ALG3	0.01263	6.21268147193524	Q5 - highly expressed
ALG5	0.01283	1.25687878681787	Q3
ALG6	0.00391	0.302761671223336	Q2
ALG8	0.00532	1.51494651700014	Q4
ALG9	0.02644	0.413854153065016	Q2
ALKBH1	0.04255	0.235578155185591	Q2
ALKBH3	0.01014	0.919859789609525	Q3
ALKBH4	0.0303	0.306344337256354	Q2
ALKBH5	0.00171	2.02717643487141	Q4
ALKBH6	0.03333	4.6539336455897	Q5 - highly expressed
ALKBH8	0.01342	0.110610942004649	Q1 - lowly expressed
ALMS1	0.00995	0.0783949158795272	Q1 - lowly expressed
ALOX5	0.01036	1.17841222024399	Q3
ALOX5AP	0.00148	0.621367320421244	Q3
ALPK1	0.0211	0.151922437771263	Q1 - lowly expressed
ALPK2	0.03125	0.0458396890738644	Q1 - lowly expressed
ALYREF	0.01031	51.6421789205485	Q5 - highly expressed
AMBRA1	0.00775	0.148183880300316	Q1 - lowly expressed
AMD1	0.00146	3.79092252419179	Q4
AMMECR1L	0.02632	0.303579177502157	Q2
AMPD2	0.00384	4.28166834838563	Q4
AMPD3	0.02511	0.178363361210648	Q1 - lowly expressed
AMY2B	0.00794	0.233084411440544	Q2
AMZ2	0.0077	1.50699395498217	Q4
ANAPC1	0.00366	0.656248506650086	Q3
ANAPC10	0.12371	0.080980288221259	Q1 - lowly expressed
ANAPC16	0.01766	3.67124020083168	Q4
ANAPC2	0.00684	2.47506544399024	Q4
ANAPC4	0.00616	1.86883303869327	Q4
ANAPC5	0.00592	2.7393774269915	Q4
ANAPC7	0.01726	1.69904731495014	Q4
ANGEL1	0.03817	0.252320995090984	Q2
ANGEL2	0.07353	0.712765913048658	Q3
ANGPTL6	0.0049	1.84318384137877	Q4
ANKAR	0.38462	0.0188011292905146	Q1 - lowly expressed
ANKDD1A	0.14793	0.0946573252419925	Q1 - lowly expressed
ANKFY1	0.00977	0.264135894498772	Q2
ANKH	0.00476	0.127091338288451	Q1 - lowly expressed
ANKHD1	0.00552	1.23924233140798	Q3
ANKIB1	0.01467	0.400675586163581	Q2
ANKLE2	0.02629	1.76730595246773	Q4
ANKMY1	0.04412	0.0572595910231063	Q1 - lowly expressed
ANKRA2	0.02132	2.18071273697888	Q4
ANKRD10	0.1723	0.762301662944416	Q3
ANKRD11	0.04093	0.121561444970099	Q1 - lowly expressed
ANKRD12	0.00532	0.0985571642188017	Q1 - lowly expressed
ANKRD13A	0.01976	1.65228291496228	Q4
ANKRD13C	0.03562	0.289465846828622	Q2
ANKRD13D	0.03226	3.02423467182193	Q4
